local_id	std_id	new_or_modified	MRB_ID	hydseq	sqkm	demtarea	meanq	delivery_target	pname	headflag	termflag	rchtype	meanv	rchtot	length_m	EDANAME	RR	HUC6	station_id	station_name	basin_delineation	edacode	ex_calib	staid	HUC8	del_frac	mean_del_frac	se_del_frac	ci_lo_del_frac	ci_hi_del_frac
8931	8931	F	8931	3968	41.3	41.299999	53.51	0	STONE CR	1	0	0	0.74	0.67829	13219.30741	Mobile Bay	03150110029	31501				G150x			03150110	0.8358438067	0.8367015413	0.1444615055	0.6407436839	1.101367897
8934	8934	F	8934	3969	186.43	186.42999	116.15	0	SOUGAHATCHEE CR	1	0	2	1.04	1.04353	28582.23484	Mobile Bay	03150110032	31501				G150x			03150110	0.6971329327	0.7024513072	0.1270367212	0.5298429394	0.950553254
8935	8935	F	8935	3970	123.07	123.07	88.09	0	*B	1	0	0	0.92	0.89744	21744.66696	Mobile Bay	03150110033	31501				G150x			03150110	0.6971329327	0.7024513072	0.1270367212	0.5298429394	0.950553254
8933	8933	F	8933	3971	253.24	562.73999	389.55	0	SOUGAHATCHEE CR	0	0	0	1.38	1.25763	45707.85729	Mobile Bay	03150110031	31501				G150x			03150110	0.8310387025	0.8320171058	0.1433259164	0.6375669013	1.0959635003
8938	8938	F	8938	3972	76.03	76.029999	117.45	0	*C	1	0	0	1.04	1.05794	28977.12125	Mobile Bay	03150110036	31501				G150x			03150110	0.8286331949	0.8292944415	0.1465235752	0.6314728209	1.0999544126
8937	8937	F	8937	3973	12.22	7818.04	4295.62	0	TALLAPOOSA R	0	0	0	2.21	0.07671	4464.76048	Mobile Bay	03150110035	31501				G150x			03150110	0.829863321	0.8306885459	0.144889118	0.6345841003	1.0979102862
8940	8940	F	8940	3974	99.95	99.949997	75.04	0	CHANNAHATCHEE CR	1	0	0	0.86	0.81452	18448.40839	Mobile Bay	03150110038	31501				G150x			03150110	0.829863321	0.8306885459	0.144889118	0.6345841003	1.0979102862
8936	8936	F	8936	3975	9.92	7927.9102	4388.27	0	TALLAPOOSA R	0	0	0	2.23	0.07319	4298.63995	Mobile Bay	03150110034	31501				G150x			03150110	0.8310387025	0.8320171058	0.1433259164	0.6375669013	1.0959635003
8932	8932	F	8932	3976	59.58	8550.2305	4817.62	0	TALLAPOOSA R	0	0	2	2.31	0.16102	9796.06124	Mobile Bay	03150110030	31501				G150x			03150110	0.8358438067	0.8367015413	0.1444615055	0.6407436839	1.101367897
8930	8930	F	8930	3977	43.18	8634.71	4895.14	0	TALLAPOOSA R	0	0	0	2.32	0.13167	8045.35261	Mobile Bay	03150110028	31501				G150x			03150110	0.8379747806	0.8391029	0.1416203964	0.6461720488	1.0978570569
8924	8924	F	8924	3978	24.04	9754.0703	5403.39	0	TALLAPOOSA R	0	0	0	2.4	0.12507	7905.1374	Mobile Bay	03150110022	31501				G150x			03150110	0.8400039699	0.8413791462	0.1389104403	0.6513708982	1.0945325634
8941	8941	F	8941	3979	95.4	100.54	49.22	0	*D	1	0	0	0.72	1.34243	25455.59902	Mobile Bay	03150110039	31501				G150x			03150110	0.8400039699	0.8413791462	0.1389104403	0.6513708982	1.0945325634
8923	8923	F	8923	3980	6.92	9861.5303	5459.46	0	TALLAPOOSA R	0	0	0	2.41	0.05545	3519.38631	Mobile Bay	03150110021	31501				G150x			03150110	0.8409051859	0.8423868256	0.1377054562	0.6536891803	1.0930618664
8942	8942	F	8942	3981	99.02	99.019997	50.78	0	TUMKEEHATCHEE CR	1	0	0	0.73	1.3699	26337.31837	Mobile Bay	03150110040	31501				G150x			03150110	0.8409051859	0.8423868256	0.1377054562	0.6536891803	1.0930618664
8922	8922	F	8922	3982	1.34	9961.8896	5512.1	0	TALLAPOOSA R	0	0	0	2.42	0.01439	917.39714	Mobile Bay	03150110020	31501				G150x			03150110	0.8411392212	0.8426481799	0.137392393	0.654292152	1.0926805243
8920	8920	F	8920	3983	24.83	10383.66	5638.26	0	TALLAPOOSA R	0	0	0	2.44	0.16902	10861.24979	Mobile Bay	03150110018	31501				G150x			03150110	0.8438930001	0.845713234	0.1337043165	0.6614162218	1.0882113577
8918	8918	F	8918	3984	36.02	10791.92	5740.43	0	TALLAPOOSA R	0	0	0	2.46	0.05363	3474.52349	Mobile Bay	03150110016	31501				G150x			03150110	0.8447686562	0.8466839375	0.132529868	0.6636928581	1.086797116
8906	8906	F	8906	3985	18.14	11643.41	6072.81	0	TALLAPOOSA R	0	0	0	2.5	0.08119	5345.93894	Mobile Bay	03150110004	31501				G150x			03150110	0.8460960337	0.8481517721	0.1307480011	0.6671543589	1.0846596043
8904	8904	F	8904	3986	2.42	11716.601	6106.14	0	TALLAPOOSA R	0	0	0	2.51	0.03852	2546.23633	Mobile Bay	03150110002	31501				G150x			03150110	0.8467265276	0.8488474522	0.1299009717	0.6688029514	1.0836469485
8943	8943	F	8943	3987	189.32	189.46001	61.68	0	CHUBBEHATCHEE	1	0	0	0.79	1.52964	31825.44541	Mobile Bay	03150110041	31501				G150x			03150110	0.8467265276	0.8488474522	0.1299009717	0.6688029514	1.0836469485
8903	8903	F	8903	3988	229.9	12135.961	6227.32	0	TALLAPOOSA R	0	0	0	2.53	0.46192	30778.72645	Mobile Bay	03150110001	31501				G150x			03150110	0.8543239142	0.857152733	0.1196614684	0.6888925902	1.0715768856
8946	8946	F	8946	3989	80.44	80.449997	45.75	0	OLD TOWN CR	1	0	0	0.69	0.92724	16849.97847	Mobile Bay	03150201003	31502				G150x			03150201	0.8957459459	0.899421519	0.0954671736	0.7600262535	1.0620542975
8950	8950	F	8950	3990	69.21	69.209999	50.98	0	OLD TOWN CR	1	0	0	0.73	0.98159	18871.73953	Mobile Bay	03150201007	31502				G150x			03150201	0.8905814408	0.8940385338	0.1025978112	0.7463407142	1.0697827536
8954	8954	F	8954	3991	28.33	28.33	24.58	0	BUCK CR	1	0	0	0.53	0.56409	7873.85169	Mobile Bay	03150201011	31502				G150x			03150201	0.7844567329	0.7914345499	0.0967461366	0.6502932315	0.9680420021
8955	8955	F	8955	3992	65.62	65.620003	36.63	0	PANTHER CR	1	0	0	0.63	0.7139	11845.01714	Mobile Bay	03150201012	31502				G150x			03150201	0.7844567329	0.7914345499	0.0967461366	0.6502932315	0.9680420021
8953	8953	F	8953	3993	0.76	94.710007	64.72	0	PANTHER CR	0	0	0	0.55	0.07252	1050.45367	Mobile Bay	03150201010	31502				G150x			03150201	0.7924449193	0.7992305371	0.0967638802	0.6583424107	0.9736766379
8957	8957	F	8957	3994	83.16	83.160004	30.1	0	*A	1	0	0	0.58	0.63714	9732.40199	Mobile Bay	03150201014	31502				G150x			03150201	0.7751995484	0.7823847402	0.096805587	0.6403783151	0.9576835951
8960	8960	F	8960	3995	62.72	62.720001	24.3	0	LAKE CR	1	0	0	0.53	0.70272	9808.82805	Mobile Bay	03150201017	31502				G150x			03150201	0.683714385	0.6920512846	0.1011603693	0.5556876822	0.875848269
8961	8961	F	8961	3996	46.23	46.23	34.65	0	DEPOSIT CR	1	0	0	0.61	0.87088	13991.00971	Mobile Bay	03150201018	31502				G150x			03150201	0.683714385	0.6920512846	0.1011603693	0.5556876822	0.875848269
8959	8959	F	8959	3997	11.12	120.07	65.72	0	LAKE CR	0	0	0	0.55	0.19459	2818.66379	Mobile Bay	03150201016	31502				G150x			03150201	0.702556576	0.7107907526	0.0998043589	0.571508103	0.8926118324
8963	8963	F	8963	3998	14.16	14.16	25.49	0	BIG SWAMP CR	1	0	0	0.54	0.72719	10341.853	Mobile Bay	03150201020	31502				G150x			03150201	0.6815742731	0.6899183888	0.1013256374	0.5538916773	0.8737418977
8964	8964	F	8964	3999	140.72	140.72	38.64	0	CHERRY CR	1	0	0	0.64	0.93251	15717.85473	Mobile Bay	03150201021	31502				G150x			03150201	0.6815742731	0.6899183888	0.1013256374	0.5538916773	0.8737418977
8962	8962	F	8962	4000	14.08	168.96001	72.49	0	BIG SWAMP CR	0	0	0	0.59	0.21703	3372.2771	Mobile Bay	03150201019	31502				G150x			03150201	0.702556576	0.7107907526	0.0998043589	0.571508103	0.8926118324
8958	8958	F	8958	4001	157.67	446.70001	180.95	0	BIG SWAMP CR	0	0	0	0.77	0.70429	14282.48977	Mobile Bay	03150201015	31502				G150x			03150201	0.7751995484	0.7823847402	0.096805587	0.6403783151	0.9576835951
8956	8956	F	8956	4002	11.25	541.10999	222.09	0	BIG SWAMP CR	0	0	0	0.85	0.15749	3525.57001	Mobile Bay	03150201013	31502				G150x			03150201	0.7924449193	0.7992305371	0.0967638802	0.6583424107	0.9736766379
8952	8952	F	8952	4003	141.72	777.54999	349.42	0	BIG SWAMP CR	0	0	0	1.04	0.83396	22842.22664	Mobile Bay	03150201009	31502				G150x			03150201	0.8903667068	0.8938133071	0.1028936153	0.74577586	1.0701062822
8967	8967	F	8967	4004	88.66	88.660004	55.34	0	TALLAWASSEE CR	1	0	0	0.76	1.02548	20525.802	Mobile Bay	03150201024	31502				G150x			03150201	0.8664087663	0.8700674645	0.1032539011	0.7217106647	1.0528682917
8970	8970	F	8970	4005	106.02	106.02	52.72	0	STEER CR	1	0	0	0.74	0.99441	19380.13581	Mobile Bay	03150201027	31502				G150x			03150201	0.8027004316	0.8086395323	0.0986554352	0.6671967202	0.979956491
8972	8972	F	8972	4006	230.23	230.23	82.79	0	PINCHONY CR	1	0	0	0.9	1.29611	30721.68314	Mobile Bay	03150201029	31502				G150x			03150201	0.7537200655	0.7609256592	0.0975670741	0.6217306758	0.9443726357
8976	8976	F	8976	4007	217.82	217.82001	115.66	0	RAMER CR	1	0	0	1.04	1.00705	27583.25385	Mobile Bay	03150201033	31502				G150x			03150201	0.7724768861	0.7791842345	0.0987221461	0.6392674739	0.9600609978
8978	8978	F	8978	4008	262.65	262.64999	114.3	0	CATOMA CR	1	0	0	1.03	1.00508	27264.56387	Mobile Bay	03150201035	31502				G150x			03150201	0.7349547722	0.7424587504	0.0986980728	0.6003125845	0.921440429
8979	8979	F	8979	4009	142.79	142.78999	54.11	0	LITTLE CATOMA CR	1	0	0	0.75	0.65236	12885.67575	Mobile Bay	03150201036	31502				G150x			03150201	0.7349547722	0.7424587504	0.0986980728	0.6003125845	0.921440429
8977	8977	F	8977	4010	69.66	475.10001	208.99	0	CATOMA CR	0	0	0	1.03	0.35641	9668.17279	Mobile Bay	03150201034	31502				G150x			03150201	0.7724768861	0.7791842345	0.0987221461	0.6392674739	0.9600609978
661360	661360	F	661360	4011	73.42	766.34003	417.33	0	CATOMA CR	0	0	0	1.42	0.2205	8246.22554	Mobile Bay	03150201032	31502	21AWIC  .CACAUM01	Catoma Creek at Old U.S. Highway 331 Bridge		G150x			03150201	0.7966437383	0.8026905707	0.0995067892	0.659489932	0.9774072792
8975	8975	F	8975	4012	180.42	946.76001	417.33	0	CATOMA CR	0	0	0	1.42	0.58785	21984.20637	Mobile Bay	03150201032	31502				G150x			03150201	0.8648314109	0.8684024742	0.1054033743	0.7173664966	1.0552767793
8984	8984	F	8984	4013	32.81	32.810001	25.04	0	*D	1	0	0	0.53	0.75984	10606.18514	Mobile Bay	03150201041	31502				G150x			03150201	0.8139757506	0.8186429052	0.1117822097	0.6654953448	1.0069635623
8988	8988	F	8988	4014	131.86	131.86	71.71	0	MORTAR CR	1	0	0	0.85	1.36037	30453.41496	Mobile Bay	03150201045	31502				G150x			03150201	0.8306334051	0.8345585888	0.115090546	0.6773336748	1.0372005967
8989	8989	F	8989	4015	68.36	68.360001	31.11	0	*E	1	0	0	0.59	0.84967	13202.71362	Mobile Bay	03150201046	31502				G150x			03150201	0.8306334051	0.8345585888	0.115090546	0.6773336748	1.0372005967
8987	8987	F	8987	4016	32.32	232.54001	112.68	0	MORTAR CR	0	0	0	0.75	0.2093	4134.11254	Mobile Bay	03150201044	31502				G150x			03150201	0.8552803528	0.8581881188	0.1183681694	0.6914511753	1.0700744977
8991	8991	F	8991	4017	98.26	98.260002	57.59	0	BRIDGE CR	1	0	0	0.77	0.92676	18793.90957	Mobile Bay	03150201048	31502				G150x			03150201	0.7978538726	0.803809627	0.1003809313	0.6598439562	0.9794742156
8992	8992	F	8992	4018	159.38	159.38	94.33	0	AUTAUGA CR	1	0	0	0.95	1.22877	30743.46874	Mobile Bay	03150201049	31502				G150x			03150201	0.7978538726	0.803809627	0.1003809313	0.6598439562	0.9794742156
8990	8990	F	8990	4019	57.37	315.01001	196.68	0	AUTAUGA CR	0	0	0	1	0.57158	15053.56441	Mobile Bay	03150201047	31502				G150x			03150201	0.8641785786	0.8677115528	0.1062923291	0.7155738957	1.0562764984
8993	8993	F	8993	4020	404.89	404.89001	124.18	0	SWIFT CR	1	0	0	1.07	1.63109	45964.2944	Mobile Bay	03150201050	31502				G150x			03150201	0.8693202481	0.8731243664	0.0992806211	0.7297773118	1.0484485667
8994	8994	F	8994	4021	314.5	314.51001	135.51	0	LITTLE MULBERRY CR	1	0	0	1.11	1.71716	50198.6668	Mobile Bay	03150201051	31502				G150x			03150201	0.8937193163	0.8973169111	0.0982690656	0.7546281351	1.0650750607
8996	8996	F	8996	4022	108.86	108.86	86.71	0	BUCK CR	1	0	0	0.92	1.32152	32019.89179	Mobile Bay	03150201053	31502				G150x			03150201	0.8820298788	0.8861323372	0.0967487196	0.749205508	1.0511616425
9000	9000	F	9000	4023	78.2	78.199997	48.1	0	MULBERRY CR,E FK	1	0	0	0.71	0.78738	14723.12709	Mobile Bay	03150201057	31502				G150x			03150201	0.7254853664	0.7336799698	0.0954250408	0.600713547	0.9059394137
9001	9001	F	9001	4024	172.03	172.03	93.02	0	MULBERRY CR,MID FK	1	0	0	0.95	1.13236	28331.35464	Mobile Bay	03150201058	31502				G150x			03150201	0.7254853664	0.7336799698	0.0954250408	0.600713547	0.9059394137
8999	8999	F	8999	4025	10.96	261.19	150.11	0	MULBERRY CR,E FK	0	0	0	0.87	0.12063	2764.05689	Mobile Bay	03150201056	31502				G150x			03150201	0.7378155114	0.745858275	0.094663315	0.6112101947	0.922658973
9002	9002	F	9002	4026	94.9	94.900002	43.87	0	MULBERRY CR	1	0	0	0.68	0.75171	13462.21184	Mobile Bay	03150201059	31502				G150x			03150201	0.7378155114	0.745858275	0.094663315	0.6112101947	0.922658973
8998	8998	F	8998	4027	59.3	415.38998	223.05	0	MULBERRY CR	0	0	0	1.06	0.31992	8930.99756	Mobile Bay	03150201055	31502				G150x			03150201	0.7715403795	0.7790169676	0.0931897703	0.6404236591	0.9469907767
9003	9003	F	9003	4028	44.73	44.73	34.88	0	*F	1	0	0	0.62	0.6549	10693.7292	Mobile Bay	03150201060	31502				G150x			03150201	0.7715403795	0.7790169676	0.0931897703	0.6404236591	0.9469907767
661510	661510	F	661510	4029	140.18	600.29999	357.8	0	MULBERRY CR	0	0	0	1.33	0.48524	16996.74566	Mobile Bay	03150201054	31502	21AWIC  .MUCAUM01	Mulberry Creek at Dallas Co. Road 52 Bridge		G150x			03150201	0.8256579981	0.8317695925	0.0931316637	0.693642628	0.9914015145
8997	8997	F	8997	4030	70.95	671.25	357.8	0	MULBERRY CR	0	0	0	1.33	0.47274	16558.93595	Mobile Bay	03150201054	31502				G150x			03150201	0.8820298788	0.8861323372	0.0967487196	0.749205508	1.0511616425
8995	8995	F	8995	4031	9.26	789.37	454.53	0	MULBERRY CR	0	0	0	1.47	0.09562	3702.03637	Mobile Bay	03150201052	31502				G150x			03150201	0.8938918154	0.8974964376	0.0980307653	0.7550855311	1.0648173437
9004	9004	F	9004	4032	267.07	267.07001	43.71	0	VALLEY CR	1	0	0	0.68	1.92207	34422.11379	Mobile Bay	03150201061	31502				G150x			03150201	0.8985855288	0.9023534954	0.0915333703	0.7680382632	1.0578476201
9006	9006	F	9006	4033	72.28	72.279999	31.17	0	CHILDERS CR	1	0	0	0.59	1.39844	21729.71881	Mobile Bay	03150202002	31502				G150x			03150202	0.9002204439	0.9040326746	0.0892642901	0.7726778985	1.0554391513
9009	9009	F	9009	4034	118.78	118.78	129.94	0	LITTLE OAKMULGEE CR	1	0	0	1.09	0.92003	26411.15913	Mobile Bay	03150202005	31502				G150x			03150202	0.8420418791	0.8475241834	0.0956770722	0.7119054984	1.0091208339
9011	9011	F	9011	4035	212.05	212.05	129.15	0	OAKMULGEE CR	1	0	0	1.08	0.92541	26321.94473	Mobile Bay	03150202007	31502				G150x			03150202	0.7689163617	0.7763613681	0.0947438106	0.6354452637	0.947715557
9012	9012	F	9012	4036	87.01	87.010002	78.44	0	BEAVERDAM CR	1	0	0	0.88	0.68774	15939.15072	Mobile Bay	03150202008	31502				G150x			03150202	0.7689163617	0.7763613681	0.0947438106	0.6354452637	0.947715557
9010	9010	F	9010	4037	123.28	422.34	312.96	0	OAKMULGEE CR	0	0	0	1.25	0.65027	21407.29677	Mobile Bay	03150202006	31502				G150x			03150202	0.8420418791	0.8475241834	0.0956770722	0.7119054984	1.0091208339
9008	9008	F	9008	4038	93.01	634.13	519.13	0	OAKMULGEE CR	0	0	0	1.56	0.41612	17096.39857	Mobile Bay	03150202004	31502				G150x			03150202	0.8924449274	0.8959883559	0.1000285009	0.7512548334	1.0669825023
9015	9015	F	9015	4039	56.09	56.09	55.14	0	WATERS CR	1	0	0	0.75	0.64439	12728.31651	Mobile Bay	03150202011	31502				G150x			03150202	0.8853521991	0.8885218276	0.1097856804	0.7326679722	1.0777116928
9019	9019	F	9019	4040	77.63	77.629997	49.58	0	SANDY CR	1	0	0	0.72	0.75659	14346.76672	Mobile Bay	03150202015	31502				G150x			03150202	0.8674611406	0.8691446557	0.1341293924	0.6871803957	1.105655807
9024	9024	F	9024	4041	214.68	214.67999	131.11	0	SIXMILE CR	1	0	0	1.09	1.12706	32354.31286	Mobile Bay	03150202020	31502				G150x			03150202	0.8479626212	0.8493657583	0.1418516128	0.6598816828	1.1064943433
9026	9026	F	9026	4042	168.71	168.71001	75.23	0	MAHAN CR	1	0	0	0.86	0.90176	20424.4904	Mobile Bay	03150202022	31502				G150x			03150202	0.7901257403	0.7937491171	0.1336961492	0.613613702	1.0369347867
9027	9027	F	9027	4043	230.41	230.41	111.96	0	SHOAL CR	1	0	0	1.02	1.13424	30469.50098	Mobile Bay	03150202023	31502				G150x			03150202	0.7901257403	0.7937491171	0.1336961492	0.613613702	1.0369347867
9025	9025	F	9025	4044	85.27	484.38998	247.39	0	LITTLE CAHABA R	0	0	0	1.12	0.50566	14915.54818	Mobile Bay	03150202021	31502				G150x			03150202	0.8479626212	0.8493657583	0.1418516128	0.6598816828	1.1064943433
9023	9023	F	9023	4045	7.9	706.97003	393.5	0	LITTLE CAHABA R	0	0	0	1.38	0.10209	3710.2799	Mobile Bay	03150202019	31502				G150x			03150202	0.8601435444	0.8609960675	0.1439756608	0.6691440445	1.1174632833
9031	9031	F	9031	4046	99.28	99.279999	40.16	0	*B	1	0	0	0.66	0.61223	10641.87395	Mobile Bay	03150202027	31502				G150x			03150202	0.6809918778	0.6869880742	0.1263008485	0.5111463402	0.9396009009
9034	9034	F	9034	4047	126.44	126.44	19.92	0	*C	1	0	2	0.48	0.44441	5617.99226	Mobile Bay	03150202030	31502				G150x			03150202	0.632700529	0.6389696597	0.1257045792	0.4729609918	0.8908963163
9036	9036	F	9036	4048	105.99	105.99	76.83	0	BIG BLACK CR	1	0	0	0.87	0.95315	21839.27862	Mobile Bay	03150202033	31502				G150x			03150202	0.5491430801	0.5547368417	0.1270352258	0.3982362939	0.8057202204
9037	9037	F	9037	4049	134.88	134.88	85.37	0	*D	1	0	0	0.91	1.01078	24224.54693	Mobile Bay	03150202034	31502				G150x			03150202	0.5491430801	0.5547368417	0.1270352258	0.3982362939	0.8057202204
658370	658370	F	658370	4050	118.05	358.91998	272.61	0	CAHABA R	0	0	0	1.17	0.78494	24186.95584	Mobile Bay	03150202032	31502	02423380	CAHABA RIVER NEAR MOUNTAIN BROOK AL		G150x			03150202	0.6127891888	0.6190298256	0.1258035561	0.4576685635	0.8707038913
9035	9035	F	9035	4051	21.99	380.90997	272.61	0	CAHABA R	0	0	0	1.17	0.22888	7052.69212	Mobile Bay	03150202032	31502				G150x			03150202	0.632700529	0.6389696597	0.1257045792	0.4729609918	0.8908963163
9033	9033	F	9033	4052	158.16	665.51001	390.34	0	CAHABA R	0	0	0	1.38	0.72329	26287.5099	Mobile Bay	03150202029	31502				G150x			03150202	0.6999761046	0.7057332671	0.1269259111	0.528154776	0.9545174469
9038	9038	F	9038	4053	361.61	361.60999	210.02	0	SHADES CR	1	0	0	1.32	0.99558	34610.64208	Mobile Bay	03150202035	31502				G150x			03150202	0.8035859291	0.8067511984	0.1353128989	0.6249380618	1.0490457697
9040	9040	F	9040	4054	107.68	107.68	92.62	0	HILL CR	1	0	0	0.94	0.92603	22925.08843	Mobile Bay	03150202037	31502				G150x			03150202	0.8256653054	0.8286048414	0.1327289361	0.6490621859	1.0636972944
9041	9041	F	9041	4055	50.33	50.330002	45.66	0	SHULTZ CR	1	0	0	0.69	0.61785	11227.68056	Mobile Bay	03150202038	31502				G150x			03150202	0.8256653054	0.8286048414	0.1327289361	0.6490621859	1.0636972944
9039	9039	F	9039	4056	35.42	193.43001	170.25	0	SHULTZ CR	0	0	0	0.93	0.32585	7981.09899	Mobile Bay	03150202036	31502				G150x			03150202	0.8641213046	0.8654415593	0.1386312337	0.6789078346	1.1110169207
9042	9042	F	9042	4057	116.58	116.58	88.03	0	HAYSOP CR	1	0	0	0.92	1.0489	25414.43477	Mobile Bay	03150202039	31502				G150x			03150202	0.8671077628	0.8687541162	0.1346063477	0.6863018695	1.1062208485
9043	9043	F	9043	4058	104.8	104.8	71.31	0	AFFOHEE CR	1	0	0	0.84	0.9275	20518.82237	Mobile Bay	03150202040	31502				G150x			03150202	0.8709811211	0.8730183256	0.1293703037	0.6959732358	1.1000556512
9044	9044	F	9044	4059	117.69	117.69	63.51	0	BLUE OUTEE CR	1	0	0	0.8	0.87165	18364.95866	Mobile Bay	03150202041	31502				G150x			03150202	0.8744061438	0.8767587166	0.1247253253	0.7046021717	1.0946553194
9045	9045	F	9045	4060	87.21	87.209999	66.3	0	RICE CR	1	0	0	0.82	0.71044	15342.59753	Mobile Bay	03150202042	31502				G150x			03150202	0.887273717	0.8905567168	0.107148245	0.7376720914	1.0747859126
9049	9049	F	9049	4061	77.69	77.690002	55	0	GRAVEL CR	1	0	0	0.76	0.72435	14498.34774	Mobile Bay	03150203004	31502				G150x			03150203	0.933159974	0.9370131423	0.0708106571	0.8319721419	1.0549295197
9050	9050	F	9050	4062	191.54	191.53999	132.1	0	PURSLEY CR	1	0	0	1.1	1.20341	34863.06474	Mobile Bay	03150203005	31502				G150x			03150203	0.933159974	0.9370131423	0.0708106571	0.8319721419	1.0549295197
9048	9048	F	9048	4063	1.75	270.97998	193.3	0	PURSLEY CR	0	0	0	0.99	0.06065	1581.34962	Mobile Bay	03150203003	31502				G150x			03150203	0.9411004704	0.9446145339	0.071395769	0.8391383183	1.0627452549
9054	9054	F	9054	4064	67.88	67.879997	63.6	0	ROCKWEST CR	1	0	0	0.81	0.78121	16665.16319	Mobile Bay	03150203009	31502				G150x			03150203	0.9368308563	0.9403626533	0.0774377617	0.8267347193	1.0698664858
9057	9057	F	9057	4065	65.33	65.330002	16.23	0	PRAIRIE CR	1	0	0	0.44	1.2773	14801.43656	Mobile Bay	03150203012	31502				G150x			03150203	0.7831566109	0.7910668566	0.0755806812	0.6792592757	0.9217015064
9059	9059	F	9059	4066	197.41	197.41	36.31	0	BEAR CR	1	0	0	0.63	1.71055	28381.58996	Mobile Bay	03150203014	31502				G150x			03150203	0.7353677713	0.7439735151	0.0810824745	0.6290525621	0.8864214505
9061	9061	F	9061	4067	63.06	63.060001	25.79	0	TURKEY CR	1	0	0	0.54	1.42457	20259.86564	Mobile Bay	03150203016	31502				G150x			03150203	0.7125220329	0.7213065137	0.0841845633	0.6054032146	0.8682684005
9063	9063	F	9063	4068	138.81	138.81	24.14	0	STURDEVANT CR	1	0	0	0.52	1.37884	18883.22747	Mobile Bay	03150203018	31502				G150x			03150203	0.6139388252	0.6223373284	0.0988665468	0.4926244282	0.8061247508
9064	9064	F	9064	4069	74.86	74.860001	23.52	0	PINE BARRON CR	1	0	0	0.52	1.33762	18318.71009	Mobile Bay	03150203019	31502				G150x			03150203	0.6139388252	0.6223373284	0.0988665468	0.4926244282	0.8061247508
9062	9062	F	9062	4070	112.06	325.72998	67.67	0	PINE BARRON CR	0	0	0	0.56	1.06591	15720.60796	Mobile Bay	03150203017	31502				G150x			03150203	0.7125220329	0.7213065137	0.0841845633	0.6054032146	0.8682684005
9060	9060	F	9060	4071	30.42	419.21002	98.82	0	PINE BARRON CR	0	0	0	0.7	0.2259	4164.6396	Mobile Bay	03150203015	31502				G150x			03150203	0.7353677713	0.7439735151	0.0810824745	0.6290525621	0.8864214505
661520	661520	F	661520	4072	58.93	675.54999	148.1	0	PINE BARRON CR	0	0	0	0.86	0.30026	6800.66324	Mobile Bay	03150203013	31502	21AWIC  .PBCAUM01	Pine Barren Creek at Al. Highway 21 west of Snow H		G150x			03150203	0.7668715338	0.775067391	0.0772683672	0.6641844933	0.9114729407
